1	-6	-1	6	-9	8	20	-19	-1	6	1	-6	9	-8	-20	19	-9	8	8	-7	9	-8	-20	19	1	-3	-1	3	-1	5	14	-13
-1	7	1	-7	1	-1	-15	15	1	-7	-1	7	-1	1	15	-15	1	-1	-1	1	-1	1	15	-15	-1	4	1	-4	1	-6	-15	15
0	0	3	-2	0	0	-8	7	0	0	-3	2	0	0	8	-7	0	0	-8	7	0	0	8	-7	0	0	4	-3	0	0	-2	1
0	0	-1	1	0	0	1	-1	0	0	1	-1	0	0	-1	1	0	0	1	-1	0	0	-1	1	0	0	-1	1	0	0	1	-1
0	0	0	0	9	-8	-8	7	0	0	0	0	-9	8	8	-7	0	0	0	0	-1	1	1	-1	0	0	0	0	1	-5	-2	1
0	0	0	0	-1	1	1	-1	0	0	0	0	1	-1	-1	1	0	0	0	0	1	-2	-1	2	0	0	0	0	-1	6	1	-1
0	0	0	0	0	0	8	-7	0	0	0	0	0	0	-8	7	0	0	0	0	0	0	-6	5	0	0	0	0	0	0	2	-1
0	0	0	0	0	0	-1	1	0	0	0	0	0	0	1	-1	0	0	0	0	0	0	1	-1	0	0	0	0	0	0	-1	1
0	0	0	0	0	0	0	0	1	-4	-5	4	-1	4	5	-4	0	0	0	0	0	0	0	0	-1	3	1	-3	1	-5	-2	1
0	0	0	0	0	0	0	0	-1	5	1	-1	1	-5	-1	1	0	0	0	0	0	0	0	0	1	-4	-1	4	-1	6	1	-1
0	0	0	0	0	0	0	0	0	0	5	-4	0	0	-5	4	0	0	0	0	0	0	0	0	0	0	-4	3	0	0	2	-1
0	0	0	0	0	0	0	0	0	0	-1	1	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	1	-1	0	0	-1	1
0	0	0	0	0	0	0	0	0	0	0	0	1	-2	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	-1	5	2	-1
0	0	0	0	0	0	0	0	0	0	0	0	-1	3	1	-3	0	0	0	0	0	0	0	0	0	0	0	0	1	-6	-1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	-8	-8	7	-9	8	8	-7	-1	3	1	-3	1	-5	-2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	1	-1	1	-1	-1	1	1	-4	-1	4	-1	6	1	-1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	-7	0	0	-8	7	0	0	-4	3	0	0	2	-1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	1	-1	0	0	1	-1	0	0	-1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	-1	1	0	0	0	0	-1	5	2	-1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	2	1	-2	0	0	0	0	1	-6	-1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	-5	0	0	0	0	0	0	-2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	1	-1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-3	-1	3	-1	5	2	-1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	4	1	-4	1	-6	-1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	-3	0	0	-2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	1	-1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-5	-2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	6	1	-1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	-1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1
