2	-1	-2	1	-8	7	9	-8	-2	1	2	-1	8	-7	-9	8	-8	7	9	-8	8	-7	-9	8	1	-3	-1	3	-1	5	1	-6
-1	1	1	-1	1	-1	-1	1	1	-1	-1	1	-1	1	1	-1	1	-1	-1	1	-1	1	1	-1	-1	4	1	-4	1	-6	-1	7
0	0	3	-2	0	0	-9	8	0	0	-3	2	0	0	9	-8	0	0	-9	8	0	0	9	-8	0	0	1	-4	0	0	-1	6
0	0	-1	1	0	0	1	-1	0	0	1	-1	0	0	-1	1	0	0	1	-1	0	0	-1	1	0	0	-1	5	0	0	1	-7
0	0	0	0	8	-7	-9	8	0	0	0	0	-8	7	9	-8	0	0	0	0	-1	1	1	-1	0	0	0	0	1	-5	-1	6
0	0	0	0	-1	1	1	-1	0	0	0	0	1	-1	-1	1	0	0	0	0	1	-2	-1	2	0	0	0	0	-1	6	1	-7
0	0	0	0	0	0	9	-8	0	0	0	0	0	0	-9	8	0	0	0	0	0	0	-1	2	0	0	0	0	0	0	1	-6
0	0	0	0	0	0	-1	1	0	0	0	0	0	0	1	-1	0	0	0	0	0	0	1	-3	0	0	0	0	0	0	-1	7
0	0	0	0	0	0	0	0	4	-3	-5	4	-4	3	5	-4	0	0	0	0	0	0	0	0	-1	3	1	-3	1	-5	-1	6
0	0	0	0	0	0	0	0	-1	1	1	-1	1	-1	-1	1	0	0	0	0	0	0	0	0	1	-4	-1	4	-1	6	1	-7
0	0	0	0	0	0	0	0	0	0	5	-4	0	0	-5	4	0	0	0	0	0	0	0	0	0	0	-1	4	0	0	1	-6
0	0	0	0	0	0	0	0	0	0	-1	1	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	1	-5	0	0	-1	7
0	0	0	0	0	0	0	0	0	0	0	0	6	-5	-6	5	0	0	0	0	0	0	0	0	0	0	0	0	-1	5	1	-6
0	0	0	0	0	0	0	0	0	0	0	0	-1	1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	1	-6	-1	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	-7	-9	8	-8	7	9	-8	-1	3	1	-3	1	-5	-1	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	1	-1	1	-1	-1	1	1	-4	-1	4	-1	6	1	-7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	-8	0	0	-9	8	0	0	-1	4	0	0	1	-6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	0	0	1	-1	0	0	1	-5	0	0	-1	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	-1	1	0	0	0	0	-1	5	1	-6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	2	1	-2	0	0	0	0	1	-6	-1	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-2	0	0	0	0	0	0	-1	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	1	-7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-3	-1	3	-1	5	1	-6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	4	1	-4	1	-6	-1	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-4	0	0	-1	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	5	0	0	1	-7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-5	-1	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	6	1	-7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	7
